ID	StromalScore_mic	ImmuneScore_mic	ESTIMATEScore_mic	TumorPurity_mic	GSTO2_RNA	MGST1_RNA	PRDX6_RNA	ADH5_RNA	SLCO2A1_RNA	GSTA2_RNA	ADH1B_RNA	GGT1_RNA	GSTM4_RNA	GPX2_RNA	GPX1_RNA	ADH7_RNA	ADH4_RNA	PTGES_RNA	GPX5_RNA	GPX7_RNA	TRMT12_RNA	UBIAD1_RNA	GSTM1_RNA	SLCO1B1_RNA	GSTO1_RNA	GPX6_RNA	LTC4S_RNA	GSTA5_RNA	HMGCL_RNA	DHDDS_RNA	MGST3_RNA	GPX4_RNA	GSTK1_RNA	SLC7A9_RNA	GPX8_RNA	GPX3_RNA	GSTM2_RNA	ADH6_RNA	GGCT_RNA	MGST2_RNA	ADHFE1_RNA	GSTA3_RNA	AKR1C3_RNA	GSTM3_RNA	GGT7_RNA	HPGDS_RNA	COX10_RNA	SLCO1A2_RNA	SLCO1B3_RNA	ADH1C_RNA	GSTP1_RNA	GSTA1_RNA	ADH1A_RNA	GGT5_RNA	GGTLC2_RNA	ARID4B_RNA	GGT6_RNA	GSTA4_RNA	GSTZ1_RNA	GSTM5_RNA	GSR_RNA	HAGH_RNA	GSS_RNA	HAGHL_RNA	SLC25A39_RNA	ESD_RNA	ABCC5_RNA	SLC25A40_RNA	GGTLC1_RNA	GLO1_RNA	PDIA6_RNA	PRDX1_RNA	TMX3_RNA	PDIA4_RNA	PDIA5_RNA	PRDX3_RNA	PRDX5_RNA	P4HB_RNA	PRDX2_RNA	GLOD4_RNA	ALOX12_RNA	PDIA3_RNA	NADH_upmeta	Cysteinylglycine_upmeta	meta
LCS_540	-1859.11538149709	558.007462080499	-1301.10791941659	0.915519192758418	3.89121569678665	7.09184857496165	8.85185916436711	7.33127890927944	5.30037900921676	8.13555124539192	7.68401909687916	7.349842862197	7.91864489264743	7.50029484434809	7.89529443386612	4.491059673926	4.24132082420059	5.76652586211724	3.79222153005758	5.03626300552416	5.5852359783322	6.92986914117234	6.2938840859648	9.78240417225136	6.45542541024217	3.50520957640022	6.45925527847673	5.92695776501669	8.83444548111349	6.90951962138297	5.94004860739711	9.28549793300477	7.81371967174111	6.35077631832415	3.62880667642256	7.03859091079044	5.73101694496199	7.68579277009924	6.87599702425765	6.22099740792101	8.48588485860832	5.20056714315005	8.86636481516691	3.96457874725391	6.06066524379956	3.41335154348508	6.49906188309058	3.28508277742388	3.89718500312746	6.34482969968504	6.43767168242748	8.95045935430078	7.44622594061413	6.48858133212673	7.49786867641266	7.00654890045731	5.39508805789556	7.52134353035639	5.93646201875363	4.84224730811966	9.01763581579426	8.70798906981107	7.03810961911408	6.63747158139911	8.91579171149084	7.44341674389785	6.30591290690852	6.73676721417097	6.78259581495007	8.66304722444613	8.23744895945559	9.6245937058135	6.54320548209915	9.4425930286121	7.75150285849147	9.0596216233967	8.12719695248286	10.2017778865021	7.16083780637716	5.7995111494951	4.82071743723062	10.1889921392475	13.2018	22.7354	27.1057
LCS_541	-684.751933731234	1991.14725788875	1306.39532415752	0.699033802923045	4.69815096916156	6.79061305869633	9.14039051191512	7.48465677111137	6.59423072184052	7.38753187217061	9.70945458675288	7.36883222647863	7.34212379038696	7.66976378160072	7.69796603633575	4.54429547496067	9.35843257897694	5.41802155971537	3.53122747417928	5.96904740645112	5.70259814506884	7.24190855950379	5.43501170226861	9.43993591218211	6.3451837557575	3.60482722439696	6.39528995115391	5.40598925435853	8.25525186216578	6.78650415749013	5.61830360969517	9.19296771694159	7.62345152380239	7.53901972786085	3.57254383553306	7.88218890995645	5.53703536401077	7.65322203328114	5.72614800566007	7.37646715775131	7.80463709072609	4.53623297559434	8.79227655476205	6.97043919040598	5.65686523607151	3.65128204764497	6.31895477137991	4.72051467988921	9.39382194757796	9.0426318309978	7.63335480706922	7.99144726553652	9.16059917878433	6.52833051397299	7.48073481915567	7.50968799784187	5.27836800709864	7.42644594665815	5.95084312195332	4.4682206056986	8.50546657701762	7.54444042908247	6.740007387436	6.4327843134867	8.04971962163288	7.94468483727933	5.95029640309898	6.25209321922435	6.71281869023808	8.50292818719939	7.96090805580828	10.1115137817502	6.45399757189199	8.8626854543807	7.89148349449951	9.31577894960934	8.26601896707163	9.87574807521123	7.2174915433983	5.65907648232917	4.68992597155263	9.90228712403861	17.3613	24.2959	26.5946
LCS_542	-2140.00594716023	172.764791253783	-1967.24115590644	0.950418000052259	3.73995825888885	6.98979481563921	8.85602277531354	7.67217829911977	5.63190851166453	8.67299651186444	8.74238480281727	6.27354516880136	8.83264799851202	5.57738541413543	7.14406416377087	4.27153688756516	10.2213526123284	5.54158291524792	3.91695109794475	6.29844583882381	5.86472528439961	7.37054413050519	6.90160124025963	8.41191749826082	7.2679073059711	3.75423310455677	6.44918572489573	6.12381507090843	9.03235619511614	6.99349348289562	5.13674337821682	9.30167311646559	8.51398575390314	8.4417594017114	3.25184268997406	7.78398535381899	6.40367603341625	8.68937470623782	6.96337389097945	6.27513041375732	8.06823903386916	5.36401873841291	8.19861224522576	5.404940706212	6.12574783247574	3.6006201067658	6.7116329543239	3.43607417406944	3.55333711148641	7.39050998194675	6.25988422495689	9.09810950364568	7.04071464800715	6.39605522699998	6.83039048936043	6.83357160264379	5.49619061655248	7.63880573807985	5.76586934347401	4.95451370462958	8.37114548477076	8.64516221267109	7.28677450338576	6.61510104745353	8.29483599111111	7.67858058205192	6.27196624333055	6.70026348310837	6.31284408734234	9.15453329398144	8.19813777911286	10.3018202393378	6.02909202025079	8.89743412255061	7.67449160971547	9.60700711667634	8.66585721670558	10.228458139118	7.85035308566159	5.97057981583642	5.05890240635155	10.1857995188309	12.2883	12.7908	16.4494
LCS_543	-442.943505956796	1786.48705234122	1343.54354638442	0.695124102726048	3.89871037487441	7.03119719162108	9.08428227440112	7.28864782263745	5.90134069305848	9.28386704415065	11.972826695904	7.34182630303489	8.05654645564694	7.32033350227347	7.98853258102065	4.74163572143513	11.3646199610379	5.64441112855488	3.8867652211398	5.03224478374139	5.7384992392416	6.96673163403904	5.86771714362232	10.6013232080246	6.75315254010711	3.71159486312787	6.39038281822223	6.3199353619625	9.38704210048583	6.87280650752102	5.57540898459977	9.68385291920648	8.01838289841816	6.76627273369677	3.33168865604641	7.97849604959384	5.81825255264377	9.53395256755737	5.69760020258422	6.68104393286297	8.87734412442719	5.65779819093335	6.36963944074649	4.74592744477544	5.92609423728872	3.62191758989332	6.77879013309504	3.62200476542796	10.4843302836042	11.6379499936506	6.95330413706558	8.93780795927694	10.6319473578223	7.05542145052464	7.48075083433706	6.52651960274135	5.48925501423988	5.60965293140945	6.43628483505846	4.88100528709286	8.06130946520238	8.75134535093386	7.05679390386271	6.70588692238369	7.86374890818334	7.25301457551946	5.79541332449554	5.3199216021598	6.79862252610524	7.48413752625158	7.63319788588253	9.56365615599575	6.55677797966815	8.6110894344181	7.91402266976091	9.64156332976248	8.21316347006291	9.85781440501856	7.81816593189184	6.08960906617502	5.42661433849855	9.5410316324032	17.47	22.3078	28.2274
LCS_544	-1768.41777608032	665.595646369296	-1102.82212971103	0.903424459292441	3.75143316574403	7.39354380596452	9.3648578146674	7.42857692854879	5.9241552444142	7.30579907798977	11.5592512105963	5.98314635678269	8.3399233609377	9.00220464497075	7.6837306335153	4.56810873375547	10.5035459906043	5.53832040379571	3.54895300429727	5.38531590432363	5.88344424976261	7.22000240905278	5.75342909579993	10.1133348042351	7.02161917094063	3.44160034561114	6.13630098995795	5.79576563770929	8.59110795179398	6.88071411126446	5.61387848774892	9.55085758458777	8.15546471093648	7.35225969243162	3.26869156349509	9.064398981712	5.82033109457651	8.58638633621732	5.99110703199455	6.46871447114317	8.99780828748921	4.65125038733141	7.8073070494811	5.18807873575719	5.728274485722	4.57131070495064	6.87514789157418	3.24831687456879	10.1075242040216	11.3393731457143	6.37330104888211	8.34602928267488	8.7394139566707	6.42571044496155	6.61886635971693	7.70695054623106	5.23251337753116	7.36513812385381	5.67511951947443	4.66955546624476	9.54039461444162	8.17096884383029	6.89951037670202	6.41090618742331	7.71049961698703	7.25813751321506	6.35788496527782	6.52287603439164	6.07824696419103	8.30366400881308	7.7515038236195	10.1960271686937	6.1100280483773	8.70366898506251	8.0191924342283	9.49911153685426	7.73225039193468	9.71930874917787	7.76192192160581	5.99566028495017	4.96866044810247	9.4250913573212	16.9959	19.3588	29.7837
LCS_545	-894.493605390053	1580.18230191996	685.68869652991	0.761197725217868	4.10815812136924	6.54583318854733	9.61964719720213	7.00433579775228	7.09243218534818	8.58852052697695	11.104815550001	7.94514627869938	7.93142650579465	6.09877370596243	7.32892082488179	4.48641326662719	10.0561819529907	5.67129523134042	3.75165780221349	5.73055329330145	6.11868546248342	6.60483213056472	5.78262267962223	10.755332631374	6.81743375141705	3.3192195263107	6.15882268505603	6.07521907882118	7.86259380872165	6.4852704802455	5.59174355618343	8.89723265971544	7.61647949859747	6.76853175836421	3.58396057438341	7.88666234182614	5.90273766662198	8.83900723803868	5.86827426441291	6.27785101232158	8.26422626648308	5.33797302370411	7.7183878174727	5.38243446879603	6.00872776147633	3.89249301837195	6.77557519330402	3.03310218906553	10.2569118867677	9.20777769835636	6.74303061463834	8.82973633091152	10.2362789180973	6.55122982784434	7.64606447123387	7.44312150003863	5.3454687269169	7.76975488248622	5.83074530126181	4.72364403452331	7.91151516294794	7.74381456315826	6.59263608038005	6.45606267817866	7.5176616993518	7.62310061693356	6.10596413752413	6.41130851171704	6.83200996172404	8.10098295280825	7.5318500971518	8.97124573815812	6.67722856260576	8.28486522143931	8.12173906038199	9.90943790393934	8.08778932778083	9.23522711845059	7.60299233282891	6.05828582477317	5.3585851746044	9.69703942151603	17.4977	23.3207	26.9742
LCS_546	-256.696376528105	834.987144963546	578.290768435441	0.771326480861476	4.15524415165874	4.92138779988983	9.07453785607731	6.86764589609316	5.80720423897938	3.36605193360166	7.77817983569547	7.55609922119644	6.16950146953021	6.29379706361007	7.10075624599789	4.73371496717997	5.70783249110769	5.97897509829518	3.60317656270106	5.39333975844621	5.88444330175105	6.70098840289013	5.21623131439847	5.46887121630457	5.5504026529778	3.67224722993859	6.30367941097819	4.97948549211302	6.48455029964748	6.59631668438967	5.86999396510552	9.43008435698106	6.53701488867329	5.99740739013686	4.74164569069842	5.74794490084532	5.30964941568782	7.88217297178314	6.81289208025157	5.86404510788048	5.99200455654972	3.95901868958397	6.00727794491381	6.01949630113471	5.90672967591776	3.39710388550273	6.28718602155576	3.08623348436495	5.1040384477029	8.28192949122709	6.86572132607262	3.72252871248809	8.34497413353097	7.10645507366038	7.57953406146127	7.08583145216229	5.4327973827363	7.14425228719727	5.31357524998162	4.66824422111966	7.99441600948079	7.39338442715327	7.05998701363657	6.52118495263942	8.19070942690931	6.28670750875402	6.40164669852498	6.28899246447645	6.89299229572018	8.05380605946671	8.03435025933673	9.62893718420152	6.00866490219954	7.93259178399593	7.23846279459277	8.70264067277555	7.75155170924121	9.74307972556507	7.56437642641138	5.57852838761188	5.20125303188635	10.2845930873285	16.8465	23.0044	28.4962
LCS_547	-658.284389976838	1388.69922242498	730.414832448137	0.756923637762204	4.47098424433949	5.42413930298432	8.95559251286304	7.67634670810659	6.30646589525134	7.67743006649486	10.130461600716	7.30949571948826	7.14493720219466	5.24051143011974	7.85078539798102	4.66256456606572	9.8470702419934	6.07653366465676	3.58052827708071	5.49069296867658	6.08319944941588	6.88898491692159	5.3884393636504	9.87491988328442	6.41587016155497	3.36786232065066	6.24100933817661	5.35518113822008	7.71379287077043	6.43132427747091	5.53525065287781	9.37259509649762	7.54696558469951	7.12957159294289	3.73056074452587	7.36506207632984	5.25049952741227	7.69761473239013	6.67363807143413	6.50024495765032	7.76954678316452	4.59702053151118	7.11734038701488	5.30137984578364	5.49830615882761	3.61671680422	6.69537664333301	2.96987001283098	9.80502435675275	8.07347923608138	6.6824705488687	7.6588265584381	10.0817038169358	6.99582617632673	7.29945715529846	7.69993058795492	5.20452042694928	6.32783006855755	5.42886169524495	4.48744537776568	7.2964227286248	7.78194427175604	6.63202590083271	6.32861005208404	8.48981510381375	7.01266820097548	6.61746220223432	6.54738388393835	6.59271850531879	7.6737451405976	7.81870273597904	9.11601619971503	6.18847910596971	8.78562383822379	7.15150052351249	9.95221721900547	7.82546178042562	9.48239162808952	7.85250317789899	6.31889283784709	4.83679583348154	9.73455328477369	16.1005	21.2512	24.8641
LCS_548	279.772042887333	3052.18030474733	3331.95234763466	0.458864839837542	3.61613773270705	7.58982994239488	8.74905506996975	7.12231912023079	6.13091305934697	6.81254745391653	11.6838027709838	5.8884260951753	8.75519544108797	7.34376495061771	7.46822383062097	4.25413781061495	10.2906015081062	5.56947777355121	3.54994721963068	5.35815008546328	5.6067315430443	6.70813702521431	5.87327429713389	10.609969504049	6.83814486192915	3.81620449417636	6.5498901853911	5.24985411699496	8.41025519332669	6.81274581384262	5.4696708855929	9.66022328801279	8.08847802818134	6.84415412783676	3.54083944508262	8.12863195093919	6.06580415702956	7.45006864185402	5.81461094220781	6.48008532145064	8.14990349472462	4.20524611951918	7.17605107904549	5.03794694252725	5.95329480504053	3.79409585610864	6.50470763851786	3.84260865502196	9.36927003763396	11.1893204394647	6.67619446604124	7.45060037084904	10.6137722597515	7.05145234425489	6.95483338537541	6.99622752720469	5.58758677683449	6.60092632533761	5.71150357135597	4.97172059883807	8.38027788255766	7.99373271247544	6.90301339251803	6.68838287482521	7.83700529339045	7.12304659260398	6.51489302407344	5.60450112309093	6.13448255071403	7.6321014973467	7.68555611833908	9.45971693672482	6.30707265918121	9.18282857241452	7.89740716689734	9.09124198286348	7.86230697334835	9.93639066113791	8.13884008505662	5.90313940335241	4.97011458424106	9.87614741910742	14.2945	23.1121	29.121
LCS_549	-679.27241256799	1344.65767212879	665.385259560799	0.763127131413909	4.55100091801691	6.76482677111321	8.22981191895415	7.49850842215748	6.13927336793992	7.23863163014079	8.87591433891157	7.07121618128947	7.31504143636731	7.50443641264091	8.17481405895373	4.50550510200405	8.73740393534649	5.72372957550648	3.70948654300375	4.9623857235756	5.91157428737902	7.33680194265759	5.75425641494153	9.79884171252583	6.78558219054991	3.73911231062027	6.72527392178992	5.67749860256543	8.43399395386862	6.72552505053846	5.52015322881225	9.28770609882122	7.69320278012085	7.3094553511735	3.89547207039213	7.6890065868676	5.49783856189655	8.14879227895357	6.35580661593944	6.24170760399441	7.44673935557498	4.70911282226928	7.9618222412046	4.32081381737451	5.79348628182901	3.37025169551545	5.94256070850285	2.99358649246815	6.59623601955705	8.60344835076186	6.70014807857982	7.96699138473485	9.22268758483961	6.82618603623264	7.5407580442145	7.57153434206057	5.72244530149533	5.49882423671943	5.90015761086293	4.74687073123051	7.51115828621214	8.76354104850598	7.13664747486466	6.87244786225482	8.29429551205391	7.50187566950495	6.13239173595044	5.83929898447862	6.7566377421794	7.89619112003087	8.37477187548979	9.9989639125593	5.85626159553265	9.40055763857685	6.94562742922256	9.40923739109077	7.99355210112659	9.61459206119689	7.30354476061594	5.69974906566842	5.35748835249994	10.6416818750169	15.6585	22.7271	27.2098
LCS_550	-926.21720202217	1097.997848259	171.780646236826	0.807908126279973	3.70470998683735	6.11014338639751	8.31398325951816	7.21532102012386	5.45880366815973	6.45344524018169	7.55539176734129	6.62168306850466	6.88731760923445	6.10795318192257	7.24231868024062	4.88709715354492	5.59870428114196	5.73523686559932	3.62989842925942	5.10710266164908	6.41309669599184	7.06925063784371	5.32728139501073	8.81054155073189	6.32449908434095	4.17448580400674	5.93265754185059	5.01816333697499	8.37536677876389	6.75006997652438	5.48312261366579	8.07646231525715	7.64103092295905	6.65658791057362	3.69964561285829	6.80440949934215	5.39963196820177	7.43512459361608	6.12688868302359	6.39743037537968	8.02319138986061	4.2401173695137	6.57675600209945	5.50740779594807	5.64603447579576	4.32876494009241	6.95481076255407	3.00090127694725	4.40876168333356	7.94982745187551	6.34198027377143	6.50343730076456	7.53473345159169	6.53631101581689	6.47760417064131	7.21796748313578	5.56803660985179	7.1382946843326	5.79775496739093	4.59728796413591	7.81873703308555	7.99757852449891	6.81242139168053	6.08186013698654	8.09590395890518	7.18178583622782	6.24209834724591	6.91304721517495	6.04514948997128	7.59062702532502	8.28014361067776	10.2943919508997	7.1051728245675	8.60151125314692	7.00937772926283	9.82954722574232	7.3693896040458	9.46264683784095	6.93413469320141	5.82119920660912	5.36488292234841	10.7627776750904	17.9167	20.805	28.92
LCS_551	885.332179694325	4283.1833521003	5168.51553179462	0.205653074782108	3.36364441238159	6.46043190301379	9.27141371233299	7.38947651258757	6.7443081265069	6.60903637948833	11.475605481518	6.06572552652505	7.38099117405967	6.64152981311528	7.41241832795339	4.32430055363353	8.34519601094985	5.32793705900348	3.41148207279141	5.08608963049115	5.89437184202689	6.7903929509612	6.42381252270124	9.42655726749705	6.49859715184933	3.29112852069632	5.78011065785381	5.21750541862982	7.87310680336141	6.7698011530777	5.62834746493818	8.92006718342694	8.18426377761004	6.5244198865256	4.16959488216067	7.21241471880966	5.85202663682546	7.50695829358193	6.09322120401632	6.65927431015446	8.51797136281693	4.28278008206919	6.96050700885904	5.25617735493664	5.7093509729602	3.59977045989662	6.65702182106185	3.07136386713485	6.24061143154042	9.35752422252141	6.85128839599363	7.48244068922228	10.1007231656216	6.85626720329678	6.48914351010731	7.50998717767174	4.97266597735382	5.79264550023802	5.24349126638997	4.77945030518131	8.88236825660508	7.74085137105858	6.67215131520635	6.02512108982572	7.57298520351792	7.6670577660402	6.3289669495922	6.50055096282419	6.12404236842706	7.47720319487448	7.99405311587256	9.47421699822329	6.89995177155292	9.24642505424723	7.56674218339896	9.82087397426714	7.60604791765015	9.69077986798135	7.82729113786244	5.87381168264386	4.62360748936362	10.5009192405703	14.9525	21.3856	29.6368
LCS_552	448.518530435538	1988.03634297334	2436.55487340888	0.571351062178	3.62907296108749	6.55680411577308	9.13970446247453	6.89577401009471	7.35179534967546	7.11493951537157	9.95975292687118	7.80531586131614	7.59983761845897	8.52872788745445	7.97490511207012	4.67099251592188	8.9789967056821	5.98634033779152	3.95277315017829	5.28174969388122	6.12591837031651	6.93546208261962	6.27921004056239	10.5609419896976	6.67242025873453	3.33972963866558	6.23040336273812	5.23747235505609	7.97427766770665	6.59956717994416	5.62184416046624	9.38653515597076	7.50220451218274	6.60223298905072	4.2909807106747	8.92583773412869	5.67864547627086	7.92953115441073	6.43253702904924	7.17798948525379	7.51264208499794	4.34496505936889	7.45986232438958	5.79953713734947	5.66444740778508	3.77295076386239	6.80634274855688	2.96013594933118	9.44484240534879	9.37898838736762	6.94264657622869	7.53140145160045	9.5436225917441	7.02083893191969	7.43511681764848	7.36403874679136	5.16531012136542	6.09374218290545	5.71356191734076	4.66482091203285	7.88420252927213	7.99925223783486	6.71108770466697	6.45856905043721	8.32532687538679	6.66274689505764	6.75457196473074	5.82656977023437	6.81379050698686	7.80824542517127	7.86971916469655	9.30160412999013	6.22385222904887	8.9712545967866	7.10119088307971	9.6218783793008	8.17158868626389	10.0315391425319	7.88343085002179	6.10906364702559	4.98494242187979	10.1277617785899	16.4164	20.9564	21.686
LCS_553	-765.244071148196	1182.35506205567	417.110990907474	0.786166936955717	4.59842511832084	6.14746311490574	8.93458519638443	7.67066485387896	7.70523912804951	5.28882693845709	11.3083261908189	7.64261188897933	7.56932683746379	7.7152001729852	7.38539864152711	4.87415219514138	10.5610837534401	5.39006815449336	3.82488398928374	5.46906356066869	6.5128912376996	7.41478708580684	5.47284292103155	9.42056366765662	6.50224069493568	3.52728732159522	6.13711303976739	5.11568472124414	7.99841758956366	6.98256251169984	6.06929559335231	8.99208835738032	7.17200377023154	6.8296105394238	3.77125802126211	8.23141537466689	5.5226418063166	9.10582459832002	5.71535796693621	7.11630847403181	7.96621921707447	4.11362714360776	6.72876089182327	4.75690363778789	5.76204868282497	3.31798608082104	6.40535535243809	3.01841715173231	10.1147190999345	9.66604812597875	6.70155211170411	5.62013036317673	10.3115194588011	6.65665903483189	7.27522077440972	7.00450726746907	5.34123998474315	6.5047654954225	5.78285578342967	4.62398482504433	7.68387975955567	7.5600446947663	6.2745107592611	6.4048412822773	7.80623122938253	7.56656831131313	5.995904596548	5.93387879004085	6.59219619091148	8.44408659766684	7.54400567202395	9.74175602155492	5.74776188013115	6.90490519335973	8.20766605239525	9.29779842659277	8.00689281482	10.0124372425751	7.64152368178958	5.66945059274974	5.20299119568318	9.49067946538539	18.9615	21.9877	26.07
LCS_557	-731.070028069615	2540.34282216622	1809.2727940966	0.644392717031367	3.67258071617955	4.88568478581998	7.48697778519023	6.84188858014896	6.11670671278601	3.65327905127734	5.35985408212074	7.65953331661157	8.36336174165342	6.42352851033606	7.728595684454	4.68645698701328	4.67910436290772	5.76661242956271	3.241502268307	4.59708692638824	6.34176960786881	6.8214161325619	6.23436643408531	3.88295426058646	6.16573467476459	2.9897074524129	6.11448149666617	4.62893900721544	6.49095471825531	6.98850819222125	5.71581608214841	8.5932026937389	7.13948697620202	5.26524287930896	5.56150443747027	4.88604670051501	6.41982436488835	5.27344830037797	5.8480894273304	5.94773110059169	5.90593806374802	3.943457846823	7.09594514034245	4.65990880503924	6.0665601341122	3.84556521627047	7.26289638156849	3.16835531553173	4.32260342919218	4.45041976404227	6.73008527826472	3.84298249271906	4.26072943835726	6.62513516323341	7.35546431213178	6.88128038210871	5.17447476568752	5.37525149796061	5.585561647806	4.9630322622841	8.90921859480505	7.13821858985238	6.68150152003687	6.29847591757463	7.67558500661526	7.69456931813733	7.21713807227296	5.77230675646671	6.76874521681857	7.49403504366516	7.91732764402792	9.75603352757641	6.5410509882391	7.45368700796577	6.99185464755381	10.0337666259547	8.2699411583697	9.2297512881624	7.44990175882402	6.40549681974651	5.29119916669858	9.68583674969071	15.3134	21.2686	23.4717
LCS_558	-735.535888804043	1261.00005828588	525.464169481838	0.776238406216948	3.38835204246286	7.35781205610395	9.65212486486768	7.72796252029101	7.21804387283088	9.62747127874026	12.063298924441	6.12519100638209	9.28293982845543	8.5136077203558	8.14786534667292	7.11759153574853	11.4632895560853	5.61890851591689	3.81041345896077	4.93166772595716	6.68203106548182	7.49028480438956	8.38952504042241	10.759983473148	6.77865743324535	3.37053118160043	6.09744060291688	6.00875958771854	8.97646804929489	7.14045418701065	6.08111971404908	9.80367744336938	8.0664287100488	6.22256259879066	3.53525332131073	8.71947705081952	6.69542510936474	9.63408883394333	5.66219056299867	6.88930984404309	9.68136005543973	5.63142008512268	8.32094800033064	6.75950046729732	6.02770316056964	3.55363523793749	6.48874287037779	3.44555136344767	11.0421090335962	11.8618960470512	6.61988432400345	8.62703785683874	10.7718059335787	6.59537931925718	6.52591991810573	6.78866102452145	5.24500367526888	8.07456542643711	6.5972854899647	5.28070170866602	8.20241241012453	8.66607941962339	7.78936750913574	6.29278628058909	8.31315252741728	7.7633191015096	6.08831036253413	5.90132155525651	6.07167795834387	7.59034086197804	7.73936230673993	9.8898208381513	6.5783186381468	8.63045197306964	7.74818512385188	9.8031531905825	8.20338858738689	9.94485524324199	7.96313337079013	5.79719396760421	5.20288274041009	10.1564637394347	16.6956	22.5587	30.2952
LCS_559	-732.541401862142	2120.11861844145	1387.57721657931	0.690462975667497	3.53285842098556	6.59038067539665	8.5067185444573	7.77171833392366	5.81137540446314	7.14657402412217	11.1831891094041	8.09354208143124	7.08708339892063	7.56941432010302	7.83259579930433	4.49881065061468	10.5530049932813	5.62552624141635	3.52493525126107	5.99541520926422	6.99385484698822	7.28510352804805	5.2949848171129	10.2574664902244	6.30830920756115	3.43494561228499	6.10319785733618	5.29367415909655	8.85927580431559	6.95130247750669	5.2297654430052	8.52788393061931	7.52862359597047	6.75572778324232	3.44068622351163	7.61356795829364	5.4094201073005	9.37018874019227	6.43785270853103	6.73764831064918	8.84439989974338	4.46807284815906	7.73828945190464	6.21176804763016	6.13790852600891	3.90812607085712	6.21111781614633	3.16776444013751	10.9157471724309	9.53110122454948	6.63121941717011	7.61599194796335	10.4684915888782	6.54346110817192	7.57634596848895	7.09697753180086	5.27781550858536	7.47883953913323	5.84728154152575	4.479058673991	7.72971427694891	7.48477113371669	7.16541677400216	6.40994710532941	8.35683789278342	7.5987659450158	6.58919163636993	6.03233683754879	6.71041459255269	7.77360116182004	8.18311837716993	9.96751801005972	6.51231396902174	9.00039936570022	7.85600690949479	9.83825106638242	8.30035517530931	9.91896868026983	7.09535519230084	5.60737353044104	5.04626410094539	10.3608888152164	17.7415	23.1646	27.6192
LCS_560	1050.79795802234	2769.14090380943	3819.93886183177	0.394098179795824	3.36246616480525	7.160054709917	8.82958846385444	7.07746083584371	6.65900777984937	8.38684517128236	11.6921837911495	6.89723415076983	7.53546211051893	6.51203325277846	7.83838536352253	4.58892355186601	11.3954537948229	5.33424190344853	3.92366343991887	5.30216058316718	5.6501919099432	7.08994344412019	5.54623956031474	10.3092129508931	6.45078252342523	3.807580367653	6.56050005888954	5.79653323097161	9.01596774009046	6.76132454912549	5.54013644667597	9.11376309194336	7.8963992166025	6.33230338480131	4.12843333917303	7.87350558915379	5.63487139919746	9.1651383005238	5.89681339360626	6.62621384354015	8.02204354894909	4.98234855564936	6.6272872022459	5.33363407288545	5.71822258518841	3.84965688827098	6.724955216806	3.00533865456519	11.3316704384272	11.331244806963	6.89150886737668	8.18737222062037	10.4246400214719	7.33914834610461	7.3528811322172	6.84185365743575	5.47980114231296	6.15045826709725	6.58802255854358	4.62219833869527	8.12657696027997	8.63599055348055	6.99348709475694	6.65655823409094	7.64957988222872	7.41941025632838	6.03373852510223	5.33658443783874	6.6408995759138	7.70278102747242	7.67690654289735	9.33399142449294	6.46875958941342	8.70088016037229	7.76440955777641	9.14391607990703	8.16637581907566	9.61641713266967	7.39251090701001	6.199374082389	4.79974850148184	9.46260282537708	13.5861	21.8846	27.1869
LCS_562	367.888319374694	2390.97516011786	2758.86347949255	0.531897678495312	3.77428817988028	7.28746129992142	8.73130854372206	7.33429376032446	6.62693359226833	8.5312114379045	10.6341117207605	6.10805341260359	8.98961656003819	6.58949664904144	8.14677428369849	4.40365796473177	10.4931539007871	5.48683270072252	3.46688973574716	5.03555052429968	5.57778845128882	6.87493745331	8.11724934247627	9.57114018904912	6.44441100577332	3.56957792719828	6.37487792157697	5.6341674096131	8.96774873841697	6.76711202362644	5.75393824414715	10.0584313954493	8.94491291962568	7.27643915988278	3.9096713345272	7.58793618912272	6.37859235482813	7.9822611306985	6.46094926931866	6.63780584685026	9.33275395014764	4.72289965656563	7.18628329990926	6.08279417391933	5.86544361522744	3.68490856929357	6.28213075301897	2.94755184910007	7.08631416325989	10.2366940928854	6.67260401791327	8.16380415299414	9.36449325116566	6.64335705403304	6.83289097254682	7.2595488758081	5.36522086354754	6.16739510629495	6.44997872970834	5.08417835708799	8.11863001396636	8.71738373439572	7.17743107843611	6.46102517383681	8.19847263902216	6.94503626782141	5.96203539735845	6.74571423634958	6.04671618279596	7.71375558411884	8.11296115041417	9.61958977694597	6.83864179853381	9.7311733450091	7.96262457663862	9.40923257073385	8.19854014994095	9.93120176925098	7.60633743159643	5.78503652184424	5.041033415391	10.2325789272011	12.2883	20.2676	25.4114
